File Name,District,Health Center,Drug Name,Date,Transaction Type,Transacting Party,Receipt,Issuance,Adjustment,Stock Balance,Notes,Units,Balanced?,Was
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/4/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/6/09,Issuance,To OPD,,30,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/12/09,Issuance,To OPD,,30,,30,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/20/09,Receipt,DHO,180,,,210,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/21/09,Issuance,,,30,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/30/09,Physical Count,PSC,,,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/30/09,Issuance,,,30,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,5/31/09,Physical Count,PSC,,,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,6/3/09,Issuance,To OPD,,30,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,6/16/09,Receipt,DHO,90,,,210,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,6/18/09,Issuance,To OPD,,30,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,6/29/09,Issuance,To OPD,,30,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,6/30/09,Physical Count,PSC,,,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,7/9/09,Issuance,To OPD,,30,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 1,Nakonde,Chozi (Nakonde),Coartem 6,7/15/09,Receipt,DHO,90,,,210,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,7/24/09,Issuance,,,90,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,7/31/09,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,8/22/09,Receipt,DHO,120,,,240,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,8/26/09,Issuance,OPD,,30,,210,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,8/9/09,Issuance,OPD,,30,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,9/30/09,Physical Count,PSC,,,,150,ARITHMETIC ERROR,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,10/2/09,Issuance,OPD,,30,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 6 2,Nakonde,Chozi (Nakonde),Coartem 6,10/16/09,Issuance,OPD,,30,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,5/9/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,5/30/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,5/30/09,Issuance,To OPD,,30,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,5/31/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,6/30/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,7/9/09,Issuance,To OPD,,30,,30,TRANSACTION PARTY NAME UNCLEAR,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,7/15/09,Receipt,DHO,60,,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,7/31/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,8/28/09,Issuance,,,30,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,9/11/09,Issuance,To OPD,,30,,30,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,9/11/09,Adjustment,To OPD,,,120,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,9/30/09,Physical Count,PSC,,,,60,ARITHMETIC ERROR,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 12,Nakonde,Chozi (Nakonde),Coartem 12,10/14/09,Receipt,DHO,60,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,5/9/09,Physical Count,PSC,,,,90,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,5/30/09,Physical Count,PSC,,,,90,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,5/30/09,Issuance,To OPD,,30,,60,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,5/31/09,Physical Count,PSC,,,,60,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,6/30/09,Physical Count,PSC,,,,60,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,7/9/09,Issuance,To OPD,,30,,30,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,7/15/09,Receipt,DHO,60,,,90,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,7/31/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,8/28/09,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,9/10/09,Receipt,,120,,,180,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,9/11/09,Issuance,To OPD,,120,,60,,,Happened to find 4 boxes. which I assume were issued.,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,9/30/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,10/14/09,Receipt,DHO,60,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,10/28/09,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,10/30/09,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Chozi (Nakonde),Coartem 12,11/24/09,Issuance,,,30,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,11/30/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,12/31/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,1/27/10,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,1/30/10,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,2/7/10,Issuance,OPD,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,2/12/10,Issuance,OPD,,30,,0,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,2/21/10,Receipt,DHO,90,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,2/24/10,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,2/28/10,Issuance,OPD,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,3/1/10,Physical Count,PSC,,,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,3/8/10,Physical Count,DHO,,,,30,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,3/16/10,Receipt,DHO,90,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,3/30/10,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Chozi (Nakonde),Coartem 12,4/6/10,Issuance,,,30,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,5/9/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,5/30/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,5/30/09,Issuance,To OPD,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,5/31/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,6/30/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,7/15/09,Receipt,DHO,60,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,7/31/09,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,8/4/09,Issuance,To OPD,,30,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,8/18/09,Issuance,To OPD,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,9/30/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,10/14/09,Receipt,DHO,30,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,10/28/09,Physical Count,,,,,90,ARITHMETIC ERROR,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,10/30/09,Physical Count,PSC,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,11/24/09,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 18,Nakonde,Chozi (Nakonde),Coartem 18,11/30/09,Physical Count,PSC,,,,60,UNCLEAR UNITS,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,12/23/09,Receipt,DHO,30,,,90,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,12/31/09,Physical Count,PSC,,,,90,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,1/30/10,Physical Count,PSC,,,,90,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,2/20/10,Issuance,OPD,,30,,60,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,2/21/10,Physical Count,PSC,,,,60,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,3/9/10,Issuance,OPD,,30,,30,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,3/16/10,Receipt,DHO,30,,,60,,,,0
CHOZI HC-17-04-2010-ARTEMETHER+LUMEFANTRINE 18 2,Nakonde,Chozi (Nakonde),Coartem 18,3/30/10,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,7/9/09,Issuance,To OPD,,30,,240,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,7/26/09,Issuance,,,30,,210,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,7/31/09,Physical Count,PSC,,,,210,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,8/5/09,Issuance,To OPD,,30,,180,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,8/18/09,Issuance,To OPD,,30,,150,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,8/27/09,Issuance,,,30,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,9/6/09,Issuance,,,30,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,9/7/09,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,9/10/09,Issuance,,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,9/10/09,Adjustment,,,,60,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,9/28/09,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,10/12/09,Issuance,To OPD,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,10/14/09,Receipt,DHO,60,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,10/22/09,Physical Count,,,,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,10/28/09,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,10/30/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,11/24/09,Issuance,,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,11/25/09,Issuance,,,30,,0,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,11/26/09,Receipt,DHO,120,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,11/30/09,Physical Count,PSC,,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,12/7/09,Issuance,OPD,,30,,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,12/30/09,Issuance,OPD,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,12/31/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,1/11/10,Issuance,To OPD,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,1/25/10,Issuance,,,30,,0,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24,Nakonde,Chozi (Nakonde),Coartem 24,1/28/10,Receipt,DHO,60,,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/4/09,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/6/09,Issuance,To OPD,,30,,30,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/15/09,Issuance,To OPD,,30,,0,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/20/09,Receipt,DHO,270,,,270,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/21/09,Issuance,To OPD,,30,,240,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/28/09,Issuance,To OPD,,60,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/30/09,Physical Count,PSC,,0,,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/30/09,Issuance,To OPD,,30,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,5/31/09,Physical Count,PSC,,,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/8/09,Issuance,To OPD,,30,,120,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/8/09,Adjustment,,,,60,180,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/10/09,Issuance,To OPD,,30,,150,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/16/09,Receipt,DHO,180,,,330,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/18/09,Issuance,To OPD,,30,,300,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,6/30/09,Physical Count,PSC,,,,300,,,,0
CHOZI H.C-15-10-2009-ARTEMETHER+LUMEFANTRINE 24 1,Nakonde,Chozi (Nakonde),Coartem 24,7/1/09,Issuance,,,30,,270,UNCLEAR UNITS,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,1/30/10,Physical Count,PSC,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,2/11/10,Issuance,,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,2/20/10,Issuance,,,30,,0,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,2/21/10,Receipt,DHO,60,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,2/28/10,Issuance,OPD,,30,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/1/10,Physical Count,PSC,,,,30,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/11/10,Issuance,To OPD,,30,,0,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/16/10,Receipt,DHO,120,,,120,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/17/10,Adjustment,,,,-30,90,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/19/10,Issuance,,,30,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,3/30/10,Physical Count,,,,,60,,,,0
CHOZI H.C-17-04-2010-ARTEMETHER+LUMEFANTRINE 24-2,Nakonde,Chozi (Nakonde),Coartem 24,4/6/10,Issuance,,,30,,30,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,5/4/09,Physical Count,PSC,,,,2,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,5/20/09,Receipt,DHO,2,,,4,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,5/26/09,Issuance,OPD,,-1,,3,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,5/30/09,Physical Count,PSC,,,,3,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,6/16/09,Receipt,DHO,1,,,4,TRANSACTION PARTY NAME UNCLEAR,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,6/30/09,Physical Count,PSC,,,,4,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,7/15/09,Issuance,,,1,,3,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,7/31/09,Physical Count,PSC,,,,3,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,9/10/09,Issuance,To OPD,,1,,2,,,,0
CHOZI H.C-17-04-2010-SULPHADOXINE+PYRIMETHAMINE TABLETS 1,Nakonde,Chozi (Nakonde),Fansidar,9/30/09,Physical Count,PSC,,,,2,,,,0
