file_name,district,facility,drug_name,date,transaction_type,transacting_party,receipt,issuance,adjustment,stock_balance,units
MWENZO H.C-1-09-2009-SULPHADOXINE+PYRIMETHAMINE,Nakonde,Mwenzo (Nakonde),Fansidar,6/22/09,Issuance,OPD,NA,1,NA,1,
MWENZO H.C-1-09-2009-SULPHADOXINE+PYRIMETHAMINE,Nakonde,Mwenzo (Nakonde),Fansidar,6/30/09,Physical Count,PSC,NA,NA,NA,1,
MWENZO H.C-1-09-2009-SULPHADOXINE+PYRIMETHAMINE,Nakonde,Mwenzo (Nakonde),Fansidar,7/22/09,Issuance,OPD,NA,1,NA,0,
MWENZO H.C-1-09-2009-SULPHADOXINE+PYRIMETHAMINE,Nakonde,Mwenzo (Nakonde),Fansidar,7/31/09,Physical Count,PSC,NA,NA,NA,0,
MWENZO H.C-1-09-2009-SULPHADOXINE+PYRIMETHAMINE,Nakonde,Mwenzo (Nakonde),Fansidar,8/31/09,Physical Count,PSC,NA,NA,NA,0,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,10/12/09,Receipt,NKD DHO,8,NA,NA,8,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,11/9/09,Issuance,OPD,NA,2,NA,6,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,11/10/09,Issuance,OPD,NA,2,NA,4,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,12/11/09,Issuance,OPD,NA,1,NA,3,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,12/30/09,Receipt,NKD,4,NA,NA,7,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,1/30/10,Issuance,OPD,NA,1,NA,6,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,3/31/10,Issuance,Lab,NA,1,NA,5,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,3/31/10,Physical Count,PSC,NA,NA,NA,5,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,4/1/10,Issuance,Lab,NA,1,NA,4,
MWENZO H.C-17-04-2010-MALARIA RDTS,Nakonde,Mwenzo (Nakonde),RDTs,4/13/10,Issuance,Lab,NA,1,NA,3,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,9/21/09,Receipt,BBF,30,NA,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,9/21/09,Physical Count,BBF,NA,NA,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,9/21/09,Issuance,DISP,NA,60,NA,300,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,9/29/09,Issuance,DISP,NA,30,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,9/30/09,Physical Count,PSC,NA,NA,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/2/09,Issuance,DISP,NA,30,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/7/09,Issuance,DISP,NA,30,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/8/09,Issuance,DISP,NA,30,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/12/09,Issuance,DISP,NA,60,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/14/09,Issuance,DISP,NA,60,NA,60,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,10/19/09,Issuance,DISP,NA,60,NA,0,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/17/09,Receipt,DHO,660,NA,NA,660,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/17/09,Issuance,DISP,NA,210,NA,450,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/23/09,Issuance,DISP,NA,60,NA,390,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/30/09,Issuance,DISP,NA,30,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/30/09,Issuance,DISP,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,11/30/09,Physical Count,PSC,NA,NA,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,12/9/09,Issuance,DISP,NA,60,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,12/10/09,Issuance,OPD,NA,30,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,12/12/09,Receipt,DHO,300,NA,NA,540,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,12/13/09,Adjustment,DISP,NA,NA,-30,510,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/18/09,Adjustment,,NA,NA,NA,510,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/18/09,Issuance,DISP,NA,30,NA,480,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/22/09,Issuance,DISP,NA,30,NA,450,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/23/09,Issuance,F.W.C.W.,NA,60,NA,390,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/28/09,Issuance,DISP,NA,30,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/28/09,Issuance,OPD,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/29/09,Issuance,DISP,NA,60,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,12/29/09,Physical Count,PSC,NA,NA,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/3/10,Receipt,DHO,540,NA,NA,810,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/5/10,Issuance,DISP,NA,150,NA,660,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/19/10,Issuance,DISP,NA,60,NA,600,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/25/10,Issuance,DISP,NA,60,NA,540,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/25/10,Physical Count,PSC,NA,NA,NA,540,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,1/30/10,Issuance,DISP,NA,60,NA,480,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/3/10,Issuance,DISP,NA,90,NA,390,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/10/10,Issuance,DISP,NA,60,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/11/10,Receipt,DHO,210,NA,NA,540,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/15/10,Issuance,DISP,NA,60,NA,480,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/15/10,Issuance,PW,NA,30,NA,450,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/16/10,Issuance,OPD,NA,30,NA,420,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/19/10,Issuance,DISP,NA,60,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/22/10,Issuance,DISP,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/27/10,Issuance,DISP,NA,30,NA,300,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,2/28/10,Issuance,DISP,NA,30,NA,270,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,3/1/10,Issuance,DISP,NA,90,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,3/1/10,Physical Count,PSC,NA,NA,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/5/10,Physical Count,BBF,NA,NA,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/8/10,Issuance,DISP,NA,60,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/13/10,Issuance,DISP,NA,60,NA,60,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/15/10,Issuance,OPD,NA,30,NA,30,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/16/10,Receipt,DHO,630,NA,NA,660,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/17/10,Issuance,OPD,NA,30,NA,630,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/17/10,Issuance,DISP,NA,30,NA,600,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/18/10,Issuance,DISP,NA,60,NA,540,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/22/10,Issuance,DISP,NA,60,NA,480,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/25/10,Issuance,DISP,NA,60,NA,420,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/27/10,Issuance,DISP,NA,30,NA,390,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/29/10,Issuance,DISP,NA,30,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/31/10,Issuance,DISP,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/31/10,Physical Count,PSC,NA,NA,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,3/31/10,Issuance,DISP,NA,30,NA,300,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,4/7/10,Issuance,DISP,NA,60,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,4/8/10,Issuance,DISP,NA,120,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,4/14/10,Receipt,DHO,570,NA,NA,690,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,4/14/10,Issuance,OPD,NA,30,NA,660,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 6-3,Nakonde,Nakonde (Nakonde),Coartem 6,4/15/10,Issuance,DISP,NA,150,NA,510,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/1/09,Physical Count,BBF,NA,NA,NA,60,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/8/09,Issuance,DISP,NA,60,NA,0,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/14/09,Receipt,DHO,360,NA,NA,360,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/19/09,Issuance,DISP,NA,60,NA,300,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/26/09,Issuance,DISP,NA,60,NA,240,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,5/30/09,Physical Count,PSC,NA,NA,NA,240,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/9/09,Issuance,DISP,NA,60,NA,180,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/9/09,Issuance,OPD/MUR,NA,30,NA,150,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/16/09,Issuance,DISP,NA,30,NA,120,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/16/09,Receipt,DHO,210,NA,NA,330,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/19/09,Issuance,DISP,NA,60,NA,270,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/25/09,Issuance,DISP,NA,60,NA,210,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/30/09,Issuance,DISP,NA,30,NA,180,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,6/30/09,Physical Count,PSC,NA,NA,NA,180,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,7/2/09,Issuance,DISP,NA,60,NA,120,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-1,Nakonde,Nakonde (Nakonde),Coartem 6,7/9/09,Issuance,DISP,NA,60,NA,60,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/13/09,Issuance,,NA,30,NA,30,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/16/09,Receipt,DHO,300,NA,NA,330,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/17/09,Issuance,DISP,NA,30,NA,300,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/22/09,Issuance,DISP,NA,30,NA,270,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/24/09,Issuance,DISP,NA,30,NA,240,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/29/09,Issuance,DISP,NA,60,NA,180,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/31/09,Issuance,DISP,NA,30,NA,150,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,7/31/09,Physical Count,PSC,NA,NA,NA,150,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/7/09,Issuance,DISP,NA,30,NA,120,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/11/09,Issuance,DISP,NA,30,NA,90,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/14/09,Issuance,DISP,NA,30,NA,60,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/17/09,Issuance,DISP,NA,30,NA,30,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/19/09,Receipt,DHO,390,NA,NA,420,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/20/09,Issuance,DISP,NA,30,NA,390,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/24/09,Issuance,DISP,NA,30,NA,360,
NAKONDE H.C-27-08-2009-ARTEMETHER+LUMEFANTRINE 6-2,Nakonde,Nakonde (Nakonde),Coartem 6,8/26/09,Issuance,DISP,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,5/1/09,Receipt,Zach,300,NA,NA,510,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,5/1/09,Physical Count,BBF,NA,NA,NA,510,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,5/30/09,Physical Count,PSC,NA,NA,NA,510,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,6/9/09,Issuance,DISP,NA,60,NA,450,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,6/30/09,Physical Count,PSC,NA,NA,NA,450,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,7/2/09,Issuance,DISP,NA,30,NA,420,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,7/16/09,Issuance,DISP,NA,30,NA,390,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,7/30/09,Issuance,DISP,NA,30,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,7/31/09,Physical Count,PSC,NA,NA,NA,360,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,8/14/09,Issuance,DISP,NA,30,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,8/18/09,Issuance,DISP,NA,30,NA,300,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,8/31/09,Issuance,DISP,NA,60,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,8/31/09,Physical Count,PSC,NA,NA,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,9/2/09,Issuance,DISP,NA,30,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,9/30/09,Adjustment,PSC,NA,NA,30,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-1,Nakonde,Nakonde (Nakonde),Coartem 12,10/5/09,Issuance,DISP,NA,30,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,10/13/09,Physical Count,BBF,NA,NA,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,10/13/09,Issuance,DISP,NA,30,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,10/18/09,Issuance,DISP,NA,30,NA,150,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,10/21/09,Issuance,DISP,NA,30,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,10/29/09,Issuance,DISP,NA,60,NA,60,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/4/09,Issuance,DISP,NA,30,NA,30,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/10/09,Issuance,DISP,NA,30,NA,0,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/17/09,Receipt,DHO,120,NA,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/18/09,Issuance,DISP,NA,30,NA,90,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/23/09,Issuance,DISP,NA,30,NA,60,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,11/30/09,Physical Count,PSC,NA,NA,NA,60,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,12/12/09,Receipt,DHO,180,NA,NA,240,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,12/14/09,Issuance,DISP,NA,30,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,12/29/09,Physical Count,PSC,NA,NA,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,1/1/10,Issuance,DISP,NA,30,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,1/13/10,Receipt,DHO,30,NA,NA,210,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,1/19/10,Issuance,DISP,NA,30,NA,180,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,1/23/10,Issuance,DISP,NA,60,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,1/28/10,Physical Count,PSC,NA,NA,NA,120,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,2/11/10,Receipt,DHO,210,NA,NA,330,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,2/16/10,Issuance,DHO,NA,30,NA,300,
NAKONDE H.C-20-04-2010-ARTEMETHER+LUMEFANTRINE 12-2,Nakonde,Nakonde (Nakonde),Coartem 12,2/22/10,Issuance,DISP,NA,30,NA,270,
